Sentence length,Vocabulary size,Representation dimensionality,Disentanglement,Noise ratio,Compositionality,Topological similarity
16,48,64,1,0.01,1.0549233944949685,0.21313335590184634
16,48,64,1,0.01,1.054102861740935,0.1992994277740659
16,48,64,1,0.01,1.0556221567652688,0.1998341681752766
16,49,64,1,0.01,1.0546651980140695,0.20426384177703327
16,49,64,1,0.01,1.053802465243647,0.21175808906100874
16,49,64,1,0.01,1.0547286725129539,0.22658473551224106
16,49,64,1,0.01,1.0535569426327531,0.20362546880671853
16,49,64,1,0.01,1.0544010654139062,0.2017721762634843
16,49,64,1,0.01,1.0538119790831615,0.20694439379898572
16,49,64,1,0.01,1.054092609914195,0.2079866285092009
16,49,64,1,0.01,1.053574605705658,0.20890628422740776
16,49,64,1,0.01,1.0547079500097964,0.20577187577631198
16,49,64,1,0.01,1.0547528033445215,0.19428054363730407
16,50,64,1,0.01,1.0537559635808778,0.19832177224858666
16,50,64,1,0.01,1.0536379311674298,0.20741166672924471
16,50,64,1,0.01,1.0535733539066647,0.19631712532923623
16,50,64,1,0.01,1.053485215071991,0.20222963936656568
16,50,64,1,0.01,1.0532752802691256,0.2059646059303823
16,50,64,1,0.01,1.0535632769058716,0.20437104201767603
16,50,64,1,0.01,1.0532838567781817,0.19267206309805937
16,50,64,1,0.01,1.053557995952765,0.21337878776651586
16,50,64,1,0.01,1.0535786783019894,0.1931974065322218
16,50,64,1,0.01,1.0532758019380695,0.21686006097770785
16,51,64,1,0.01,1.053241285008372,0.21173560991304916
16,51,64,1,0.01,1.0532218926309314,0.1996153924456145
16,51,64,1,0.01,1.0521089705678952,0.20029513074536276
16,51,64,1,0.01,1.052305423304719,0.2058251944403908
16,51,64,1,0.01,1.0523918270891117,0.2062067850804069
16,51,64,1,0.01,1.052665952637925,0.20751728079353654
16,51,64,1,0.01,1.0527083884884774,0.20766609861588092
16,51,64,1,0.01,1.0528207615788738,0.18755930074936836
16,51,64,1,0.01,1.0526706356579758,0.21693320611935094
16,51,64,1,0.01,1.0532026746176233,0.22630652006427265
16,52,64,1,0.01,1.0523810557693745,0.2139152277501871
16,52,64,1,0.01,1.052301964749114,0.1986208720645675
16,52,64,1,0.01,1.052347106705085,0.18803140609898417
16,52,64,1,0.01,1.0517987293027027,0.18428464985488768
16,52,64,1,0.01,1.0521004492800647,0.1830214783048439
16,52,64,1,0.01,1.0521162750010509,0.19960091461981935
16,52,64,1,0.01,1.0518381361555458,0.20189071694194186
16,52,64,1,0.01,1.0520725955554482,0.19166825913159982
16,52,64,1,0.01,1.0519731497595382,0.21168389932876186
16,52,64,1,0.01,1.052071416343618,0.19554184421575888
16,53,64,1,0.01,1.051868589498754,0.20615025300130624
16,53,64,1,0.01,1.0517819849445986,0.19379267749288162
16,53,64,1,0.01,1.0515158262752557,0.1851447456855333
16,53,64,1,0.01,1.0515953379524994,0.1868203385979203
16,53,64,1,0.01,1.0515107935105488,0.1712363507287608
16,53,64,1,0.01,1.0516991449319961,0.18882607940295165
16,53,64,1,0.01,1.0507230116274313,0.20106722772061136
16,53,64,1,0.01,1.051673617688529,0.18816615956440305
16,53,64,1,0.01,1.051666395420424,0.19227436046268143
16,53,64,1,0.01,1.0519317076584562,0.19216215866783692
16,54,64,1,0.01,1.0502816782564384,0.21005632097707516
16,54,64,1,0.01,1.0510311669812542,0.19011745299437255
16,54,64,1,0.01,1.0503695309480483,0.1920017214590165
16,54,64,1,0.01,1.0503976500347076,0.21007719952663764
16,54,64,1,0.01,1.0506134925717492,0.1886710496490632
16,54,64,1,0.01,1.0507894973836749,0.19736265709280038
16,54,64,1,0.01,1.0499205446051234,0.1925791073741039
16,54,64,1,0.01,1.0505702432680406,0.1920393558500134
16,54,64,1,0.01,1.0507316714301427,0.1918545798712732
16,54,64,1,0.01,1.0511782594827754,0.20816874673754354
16,55,64,1,0.01,1.0505195377498915,0.18253743831283425
16,55,64,1,0.01,1.0507414219047604,0.1914824832266272
16,55,64,1,0.01,1.0502378805923294,0.19566279369949469
16,55,64,1,0.01,1.0495534096266441,0.21922763766946743
16,55,64,1,0.01,1.050282200203058,0.18833753780851858
16,55,64,1,0.01,1.0506148802409865,0.2007792417667324
16,55,64,1,0.01,1.049536606625715,0.19098768784860132
16,55,64,1,0.01,1.0496361515890413,0.18644625584659216
16,55,64,1,0.01,1.050285025078932,0.19001793781177523
16,55,64,1,0.01,1.0505402739229956,0.19959020886392903
16,56,64,1,0.01,1.0499813582455546,0.1924481835408362
16,56,64,1,0.01,1.0498760381844157,0.18932371747725474
16,56,64,1,0.01,1.04916633852008,0.1789847480122994
16,56,64,1,0.01,1.0489052816352906,0.20990739672740127
16,56,64,1,0.01,1.0503478736830725,0.19225348215868135
16,56,64,1,0.01,1.0496364848728483,0.2076641311749649
16,56,64,1,0.01,1.0490353526071297,0.17951705137196877
16,56,64,1,0.01,1.0496301207256542,0.18128491437553299
16,56,64,1,0.01,1.049550747191679,0.18642512368077171
16,56,64,1,0.01,1.0496774558515214,0.19402601241382944
16,57,64,1,0.01,1.0491399879612382,0.19800428513039864
16,57,64,1,0.01,1.048465484569604,0.186370224729552
16,57,64,1,0.01,1.0490976367770968,0.1775338590307886
16,57,64,1,0.01,1.048857111096392,0.18409782278291603
16,57,64,1,0.01,1.0487803629694414,0.18251952199995747
16,57,64,1,0.01,1.0490171111837465,0.19376527901046653
16,57,64,1,0.01,1.0482724524542892,0.18522229553674838
16,57,64,1,0.01,1.0490764809343054,0.19321007725830408
16,57,64,1,0.01,1.0489735620220053,0.18531208884590533
16,57,64,1,0.01,1.0492279753464353,0.1831239042607396
16,58,64,1,0.01,1.0485989583442439,0.18491074190801787
16,58,64,1,0.01,1.048553208275447,0.19869595959458233
16,58,64,1,0.01,1.0480780856032854,0.18621832527724452
16,58,64,1,0.01,1.048172736409231,0.20615168386077903
16,58,64,1,0.01,1.0480278301322856,0.17872277639635537
16,58,64,1,0.01,1.048558084452821,0.1988129838201544
16,58,64,1,0.01,1.0483885780385205,0.1724592071124153
16,58,64,1,0.01,1.048363549112298,0.18168888397123278
16,58,64,1,0.01,1.0482768262444058,0.1800552125409336
16,58,64,1,0.01,1.0485359511332697,0.18781905249596575
16,59,64,1,0.01,1.0478228931176647,0.18841497748342823
16,59,64,1,0.01,1.0478739200800324,0.20380322013473307
16,59,64,1,0.01,1.0475005334599627,0.20147732381615913
16,59,64,1,0.01,1.0475406592098002,0.206456877479532
16,59,64,1,0.01,1.0477744507756477,0.17696692741854186
16,59,64,1,0.01,1.0478613036142799,0.18778167043911775
16,59,64,1,0.01,1.047735054057742,0.19755076547779798
16,59,64,1,0.01,1.0477556389117617,0.17148801328543772
16,59,64,1,0.01,1.0475546823312663,0.18263901021715034
16,59,64,1,0.01,1.0478826703032575,0.19640630104536427
16,60,64,1,0.01,1.0471381193969949,0.1850799432297715
16,60,64,1,0.01,1.0469696949986105,0.1890410420145448
16,60,64,1,0.01,1.0471008437173472,0.17596856652597107
16,60,64,1,0.01,1.0466885656555531,0.20411653288549625
16,60,64,1,0.01,1.0469725829274452,0.18425688296264603
16,60,64,1,0.01,1.0471949475246956,0.18879722087701023
16,60,64,1,0.01,1.0468156147147907,0.18118735833659796
16,60,64,1,0.01,1.0468848982435115,0.18282767437335168
16,60,64,1,0.01,1.0468154796830524,0.1956248608545442
16,60,64,1,0.01,1.047458874887334,0.17583187339449108
16,61,64,1,0.01,1.0468121007968156,0.18516650323410727
16,61,64,1,0.01,1.0470176564931657,0.19218610673322278
16,61,64,1,0.01,1.0464904898484215,0.18102179486453052
16,61,64,1,0.01,1.0463221397982225,0.1724016938626276
16,61,64,1,0.01,1.0465582990798197,0.1632645993179651
16,61,64,1,0.01,1.0462144663863686,0.1904746850929179
16,61,64,1,0.01,1.0464198224233348,0.1973098229910211
16,61,64,1,0.01,1.0463443644556365,0.16451535789792893
16,61,64,1,0.01,1.046369503101211,0.17984551401161514
16,61,64,1,0.01,1.0469177794853235,0.1850419567172823
16,62,64,1,0.01,1.0463199374815138,0.18822650019862838
16,62,64,1,0.01,1.0464760506938378,0.1946000597775891
16,62,64,1,0.01,1.0458560914300679,0.17066958568735902
16,62,64,1,0.01,1.0458951380912518,0.17941684971473243
16,62,64,1,0.01,1.0461643939788772,0.18100570430127644
16,62,64,1,0.01,1.0461213872435084,0.19188631904638054
16,62,64,1,0.01,1.0459705081281674,0.19038058689779236
16,62,64,1,0.01,1.046503063905508,0.17332751719826378
16,62,64,1,0.01,1.046225352422779,0.18277690337960678
16,62,64,1,0.01,1.0462076973949952,0.17337626731623085
16,63,64,1,0.01,1.0456806732986281,0.19006733648401897
16,63,64,1,0.01,1.0454504424707625,0.18821362684927995
16,63,64,1,0.01,1.0456891424258548,0.17011511495434134
16,63,64,1,0.01,1.0451053851852137,0.18490877727376578
16,63,64,1,0.01,1.0451971973125775,0.1833568285051072
16,63,64,1,0.01,1.0459599918340978,0.19528758926459777
16,63,64,1,0.01,1.0452104715005779,0.2006715506010994
16,63,64,1,0.01,1.0453329426454412,0.18331643164936495
16,63,64,1,0.01,1.0456541713629666,0.19135828697952936
16,63,64,1,0.01,1.0456219827582438,0.17729995423705106
16,64,64,1,0.01,1.0454787647131736,0.1749783033867892
16,64,64,1,0.01,1.0445925752953902,0.18465986373841042
16,64,64,1,0.01,1.0445161081800984,0.17016702972282438
16,64,64,1,0.01,1.044932647032376,0.17700093208975498
16,64,64,1,0.01,1.0446277349390594,0.16271770226802929
16,64,64,1,0.01,1.0450291202306996,0.19479088401350325
16,64,64,1,0.01,1.0446390090809872,0.17804630137784616
16,64,64,1,0.01,1.0444307021053265,0.17998213042645672
16,64,64,1,0.01,1.0445668566318242,0.17795899776939672
16,64,64,1,0.01,1.045304223713866,0.1848146154189084
16,65,64,1,0.01,1.0447090716065688,0.20233397093807468
16,65,64,1,0.01,1.0444162797578551,0.18137932553267572
16,65,64,1,0.01,1.0445463990261825,0.1626221999346974
16,65,64,1,0.01,1.0439423203073863,0.17213040428220677
16,65,64,1,0.01,1.0447058504080273,0.17866027602415507
16,65,64,1,0.01,1.045038976606815,0.17950061245348992
16,65,64,1,0.01,1.0443905239906452,0.20099260104292402
16,65,64,1,0.01,1.0445907236846899,0.16394166310598063
16,65,64,1,0.01,1.0446248804658183,0.19280906250379948
16,65,64,1,0.01,1.0446484648940626,0.17387356541399068
16,66,64,1,0.01,1.0438848056495234,0.19037563456490764
16,66,64,1,0.01,1.0439234208062027,0.18261878732389397
16,66,64,1,0.01,1.0434383128730427,0.17697876409956897
16,66,64,1,0.01,1.0438478677715104,0.17792880028310493
16,66,64,1,0.01,1.0436408082264461,0.17899822751094974
16,66,64,1,0.01,1.0443338435735237,0.17205241215210854
16,66,64,1,0.01,1.0435419670711497,0.18564826150273606
16,66,64,1,0.01,1.0435463183840117,0.17278797174022614
16,66,64,1,0.01,1.0437894916459902,0.19250365169071923
16,66,64,1,0.01,1.0439601333027675,0.16985662400088775
16,67,64,1,0.01,1.043539148288877,0.17327676335515427
16,67,64,1,0.01,1.0436929818098297,0.18389387352021325
16,67,64,1,0.01,1.0433460586733954,0.17281804002389145
16,67,64,1,0.01,1.0431412049482982,0.1740803637673959
16,67,64,1,0.01,1.0432266755432444,0.16568532148128234
16,67,64,1,0.01,1.0440593242392282,0.16981431041195336
16,67,64,1,0.01,1.0430307535255794,0.1752903087203227
16,67,64,1,0.01,1.0434753718744447,0.1767986362825118
16,67,64,1,0.01,1.0432049914786685,0.16741582139768832
16,67,64,1,0.01,1.0436250852479856,0.1576453142724206
16,68,64,1,0.01,1.0430826445481196,0.18216211775491564
16,68,64,1,0.01,1.0435369245042758,0.18066827181757672
16,68,64,1,0.01,1.0429074132684928,0.1779795359798542
16,68,64,1,0.01,1.0425161811582684,0.17804239663847327
16,68,64,1,0.01,1.043209842660301,0.1634666364787829
16,68,64,1,0.01,1.0433304872000806,0.18946976335149393
16,68,64,1,0.01,1.0429541580757873,0.1872256313252631
16,68,64,1,0.01,1.0428468632315009,0.17579641765650036
16,68,64,1,0.01,1.0430217009250091,0.16982539307858863
16,68,64,1,0.01,1.0431324253757808,0.163666951591404
16,69,64,1,0.01,1.0427530112434158,0.17454322879494297
16,69,64,1,0.01,1.0426883059471792,0.1691240240918475
16,69,64,1,0.01,1.042467799236828,0.16751399416866566
16,69,64,1,0.01,1.0425876205596742,0.18374176591187225
16,69,64,1,0.01,1.0424537580570172,0.16531884805238073
16,69,64,1,0.01,1.0427129703023625,0.18508848236910158
16,69,64,1,0.01,1.041905883600936,0.1837055171459563
16,69,64,1,0.01,1.0426425154185353,0.17048441318255497
16,69,64,1,0.01,1.0425174479888508,0.17444422491613576
16,69,64,1,0.01,1.0423325481421888,0.18718138789432626
16,70,64,1,0.01,1.0427303196501594,0.19184189038772959
16,70,64,1,0.01,1.0423150114706028,0.1686251645446516
16,70,64,1,0.01,1.0417471238331633,0.1636094624028574
16,70,64,1,0.01,1.042043014326919,0.1824062123851777
16,70,64,1,0.01,1.0416506317614438,0.16355930544099523
16,70,64,1,0.01,1.0424119533847118,0.17632061372893998
16,70,64,1,0.01,1.0416445392915443,0.17196043016511253
16,70,64,1,0.01,1.0416636320671147,0.17642583801294692
16,70,64,1,0.01,1.041857626850005,0.1763009634135987
16,70,64,1,0.01,1.042351217142188,0.1746168145948906
16,71,64,1,0.01,1.0418688032268677,0.1885709577339051
16,71,64,1,0.01,1.0421705743966212,0.171136264724991
16,71,64,1,0.01,1.041743935187303,0.17279664681976337
16,71,64,1,0.01,1.040978345463295,0.17245493251714822
16,71,64,1,0.01,1.0418935777243163,0.16129292813432763
16,71,64,1,0.01,1.041875721974691,0.1748780817694105
16,71,64,1,0.01,1.0412755922187826,0.1793886522937688
16,71,64,1,0.01,1.0414887165578197,0.17071274334797035
16,71,64,1,0.01,1.041789598092458,0.1700314384661642
16,71,64,1,0.01,1.0420737900045802,0.15121940685320945
16,72,64,1,0.01,1.0416130184659538,0.17583831415132978
16,72,64,1,0.01,1.0415859248321888,0.171607125877984
16,72,64,1,0.01,1.0410007591448007,0.17373918723165727
16,72,64,1,0.01,1.041002694803357,0.17576493936767795
16,72,64,1,0.01,1.0412289678059534,0.16865904753868088
16,72,64,1,0.01,1.0416118583951781,0.17732331108007682
16,72,64,1,0.01,1.040911827489242,0.16305164804201994
16,72,64,1,0.01,1.0414201578965294,0.1716392866759624
16,72,64,1,0.01,1.0412331332255642,0.17575722644176514
16,72,64,1,0.01,1.0413661479675975,0.16974155529028923
16,73,64,1,0.01,1.041238900702451,0.18104521654807898
16,73,64,1,0.01,1.0411517069740006,0.1645857737811397
16,73,64,1,0.01,1.0404568911175238,0.16367655356143473
16,73,64,1,0.01,1.0404778236462822,0.17224873268755314
16,73,64,1,0.01,1.041138181130711,0.16374660133155972
16,73,64,1,0.01,1.0409268117665949,0.16739043671245732
16,73,64,1,0.01,1.040263028033439,0.1646054723526056
16,73,64,1,0.01,1.040750003691774,0.13944044966072128
16,73,64,1,0.01,1.0406392617775495,0.1690406525161786
16,73,64,1,0.01,1.0415378850831765,0.1695382919162091
16,74,64,1,0.01,1.0409939123991723,0.164237771895141
16,74,64,1,0.01,1.040781041164776,0.1692002823432085
16,74,64,1,0.01,1.0401672944195366,0.1582155130086327
16,74,64,1,0.01,1.0404294809588752,0.16945970138498206
16,74,64,1,0.01,1.0402468205655961,0.15267760506458625
16,74,64,1,0.01,1.0405603814922202,0.16334136730304427
16,74,64,1,0.01,1.0400779565911287,0.17272541439249306
16,74,64,1,0.01,1.0403312679958037,0.15542191373954845
16,74,64,1,0.01,1.0406110134971238,0.16766937944251709
16,74,64,1,0.01,1.0409854575359638,0.16104808812135168
16,75,64,1,0.01,1.0401805003703708,0.16942791314318487
16,75,64,1,0.01,1.0403969965110793,0.173478138002845
16,75,64,1,0.01,1.040017616842778,0.16341978545784341
16,75,64,1,0.01,1.0400600026799165,0.15991007169178273
16,75,64,1,0.01,1.0402984479103707,0.15521132045520752
16,75,64,1,0.01,1.0399981357763515,0.18417325297403184
16,75,64,1,0.01,1.0399329312195686,0.17665637781412236
16,75,64,1,0.01,1.039773604023486,0.16452399874424167
16,75,64,1,0.01,1.0400141420018454,0.17300503961399002
16,75,64,1,0.01,1.0406521910430806,0.16921250420656167
16,76,64,1,0.01,1.0398120571362415,0.16227027507751549
16,76,64,1,0.01,1.0399925790125921,0.15627756297209014
16,76,64,1,0.01,1.0395670028252781,0.15869340622582412
16,76,64,1,0.01,1.0397402060309848,0.16148919396264533
16,76,64,1,0.01,1.039928779496429,0.16767791379732083
16,76,64,1,0.01,1.0397277060959593,0.158517274440654
16,76,64,1,0.01,1.0395015204378046,0.15956148884762594
16,76,64,1,0.01,1.0398286183369656,0.16033856061745017
16,76,64,1,0.01,1.0398856959607197,0.17384113430308212
16,76,64,1,0.01,1.0400568559985923,0.1621346491892835
16,77,64,1,0.01,1.0392773600741345,0.1756098673325538
16,77,64,1,0.01,1.0394846467550956,0.17297619272751058
16,77,64,1,0.01,1.039134417598789,0.16767540632920336
16,77,64,1,0.01,1.039188669309065,0.16846355140282893
16,77,64,1,0.01,1.0392600090057125,0.16099250110114144
16,77,64,1,0.01,1.039040610821476,0.17654798366836316
16,77,64,1,0.01,1.0388099561118347,0.1723300596909679
16,77,64,1,0.01,1.0392929209017465,0.17050484883303824
16,77,64,1,0.01,1.0391800332128474,0.1635937530431208
16,77,64,1,0.01,1.0396507833380464,0.15511142521375174
16,78,64,1,0.01,1.0390231243542372,0.1603038893917738
16,78,64,1,0.01,1.0394504407210705,0.16982081968713497
16,78,64,1,0.01,1.0387215965857242,0.1489202817841479
16,78,64,1,0.01,1.038798656251023,0.16551713000515503
16,78,64,1,0.01,1.0391287739702249,0.1563408572651084
16,78,64,1,0.01,1.038794481465089,0.15449663321724497
16,78,64,1,0.01,1.0387676607243796,0.15383008928804648
16,78,64,1,0.01,1.0392115127327095,0.1643666265737499
16,78,64,1,0.01,1.039189224826216,0.15793497358472935
16,78,64,1,0.01,1.0390874831789016,0.16097457047843786
16,79,64,1,0.01,1.0388477574902142,0.15644194912422416
16,79,64,1,0.01,1.0386517616123354,0.16498308550376606
16,79,64,1,0.01,1.038475629084257,0.1708144669427248
16,79,64,1,0.01,1.0384936925241521,0.16197151966334397
16,79,64,1,0.01,1.0384127018007687,0.1724339073879119
16,79,64,1,0.01,1.0387357731768199,0.17527084059516718
16,79,64,1,0.01,1.038303066176057,0.16510134298894957
16,79,64,1,0.01,1.0385939841030256,0.16885155652906036
16,79,64,1,0.01,1.0387584246680783,0.1558705139113542
16,79,64,1,0.01,1.038862417825324,0.1574718713820003
16,80,64,1,0.01,1.038616203904384,0.14491333920747967
16,80,64,1,0.01,1.0383025996022108,0.1666220229300417
16,80,64,1,0.01,1.038322222087077,0.1804014876832641
16,80,64,1,0.01,1.0381296161470324,0.1598090494550755
16,80,64,1,0.01,1.0383843560832464,0.16214204828139178
16,80,64,1,0.01,1.0383790413143148,0.1543376826890313
16,80,64,1,0.01,1.0379185267258684,0.14905517739521945
16,80,64,1,0.01,1.0381068461321545,0.14552454150770616
16,80,64,1,0.01,1.0383398691009835,0.16700488406192182
16,80,64,1,0.01,1.038547717112903,0.15602362969101663
16,81,64,1,0.01,1.0381305668862684,0.16042478480944056
16,81,64,1,0.01,1.0381087765083645,0.15895324592761378
16,81,64,1,0.01,1.0379731315253404,0.16249969044582857
16,81,64,1,0.01,1.0377248254587725,0.15972909432904045
16,81,64,1,0.01,1.037921601581314,0.14126867940226345
16,81,64,1,0.01,1.038052028123362,0.16714616226684958
16,81,64,1,0.01,1.0376006911053146,0.16840040022037298
16,81,64,1,0.01,1.0375568455614694,0.14644973024023628
16,81,64,1,0.01,1.0378704535092422,0.15490955495443925
16,81,64,1,0.01,1.0378519145556568,0.15291134809256984
16,82,64,1,0.01,1.0378916282971753,0.1513501734897878
16,82,64,1,0.01,1.0376112956458865,0.17139184726040413
16,82,64,1,0.01,1.0373753645578363,0.15150586751965864
16,82,64,1,0.01,1.037471819981213,0.16679009017331292
16,82,64,1,0.01,1.0378920874106863,0.1479340612482743
16,82,64,1,0.01,1.0378702951104695,0.1565253786935944
16,82,64,1,0.01,1.036899793464625,0.14611965743362068
16,82,64,1,0.01,1.0373225947031115,0.15065519805947036
16,82,64,1,0.01,1.037579715274181,0.14409332643138323
16,82,64,1,0.01,1.037884141499344,0.1644032275947203
16,83,64,1,0.01,1.0375289818894338,0.16424798760516024
16,83,64,1,0.01,1.037548525705337,0.14384101488707737
16,83,64,1,0.01,1.0369760336067806,0.1668829339593472
16,83,64,1,0.01,1.0370168203240688,0.1529661958313685
16,83,64,1,0.01,1.037183313221218,0.15321183668135102
16,83,64,1,0.01,1.0376461230177763,0.15770739081734725
16,83,64,1,0.01,1.0370630117383288,0.15568038595021952
16,83,64,1,0.01,1.03709832166324,0.1516481409856006
16,83,64,1,0.01,1.0373950308162474,0.16744910094223547
16,83,64,1,0.01,1.0376439828314274,0.14173771215900882
16,84,64,1,0.01,1.0368824812863304,0.16034893851744508
16,84,64,1,0.01,1.0370860811985834,0.15134390571158263
16,84,64,1,0.01,1.037050932666186,0.15402714383511806
16,84,64,1,0.01,1.0368248948514776,0.1534613608446722
16,84,64,1,0.01,1.0367844170470026,0.14627388488444554
16,84,64,1,0.01,1.0370056864527533,0.16318494284165308
16,84,64,1,0.01,1.0365759155012721,0.15462346742023342
16,84,64,1,0.01,1.0367835045046412,0.1483630739718241
16,84,64,1,0.01,1.037055803302944,0.1558820081113126
16,84,64,1,0.01,1.0370542752016585,0.15325399432910525
16,85,64,1,0.01,1.0370856784185498,0.1518313627245316
16,85,64,1,0.01,1.036539898956755,0.15400807133208638
16,85,64,1,0.01,1.0362321105888956,0.16185902716338424
16,85,64,1,0.01,1.0361188484709336,0.14051061266014242
16,85,64,1,0.01,1.0368442996865468,0.15353316494010155
16,85,64,1,0.01,1.036728277211785,0.15444450113888153
16,85,64,1,0.01,1.0359766563848458,0.16646955205340397
16,85,64,1,0.01,1.0366544984255377,0.14577999890244953
16,85,64,1,0.01,1.0366273284333087,0.15512804348516868
16,85,64,1,0.01,1.0368298929906077,0.15510930775549173
16,86,64,1,0.01,1.0366842565870849,0.15356613309101974
16,86,64,1,0.01,1.0365474753019344,0.14773343542043138
16,86,64,1,0.01,1.03607729329023,0.14666081541793263
16,86,64,1,0.01,1.0361551752082723,0.15823177297319677
16,86,64,1,0.01,1.0362520978726,0.14477147756915776
16,86,64,1,0.01,1.036211804292397,0.14869362267606495
16,86,64,1,0.01,1.0361383174237777,0.15619991002531725
16,86,64,1,0.01,1.036201156562676,0.15284443227792588
16,86,64,1,0.01,1.0363691246472089,0.15137449115058355
16,86,64,1,0.01,1.0365212157481358,0.1650157513306459
16,87,64,1,0.01,1.0363644284984712,0.1561796111141759
16,87,64,1,0.01,1.0361982854812175,0.16050982930531493
16,87,64,1,0.01,1.0357171469429882,0.1523699887925581
16,87,64,1,0.01,1.0356170319961802,0.1625029904443197
16,87,64,1,0.01,1.035815570662748,0.15154478625051027
16,87,64,1,0.01,1.0357915378755518,0.15795066706607536
16,87,64,1,0.01,1.0357886048190685,0.14561808568763399
16,87,64,1,0.01,1.0358780875267135,0.15915842760730456
16,87,64,1,0.01,1.0359843713143666,0.15031994542040483
16,87,64,1,0.01,1.036159047815856,0.15594433310014533
16,88,64,1,0.01,1.0356723015535882,0.14767837181546362
16,88,64,1,0.01,1.0357138666407235,0.16188167138763282
16,88,64,1,0.01,1.0357200490774692,0.15827817306999467
16,88,64,1,0.01,1.0356906115766373,0.14916611348565595
16,88,64,1,0.01,1.0359608953351727,0.13523134777183865
16,88,64,1,0.01,1.035758926443241,0.1545133779830157
16,88,64,1,0.01,1.0355239192503445,0.15433769315365514
16,88,64,1,0.01,1.0357818680016515,0.1492086822190593
16,88,64,1,0.01,1.0355168375080344,0.15810225942161393
16,88,64,1,0.01,1.035752904431553,0.15439655801687338
16,89,64,1,0.01,1.0354717182758715,0.15615210828581785
16,89,64,1,0.01,1.0354105220691099,0.15326071551895443
16,89,64,1,0.01,1.0352304885483248,0.15935896449916936
16,89,64,1,0.01,1.0352489852918465,0.1418019144508152
16,89,64,1,0.01,1.0354498853861804,0.1488129355468945
16,89,64,1,0.01,1.0353826021729935,0.16207744744549707
16,89,64,1,0.01,1.0351526639590376,0.142683920809738
16,89,64,1,0.01,1.0354085865970144,0.14204764164394562
16,89,64,1,0.01,1.0355286084214559,0.1615571829206102
16,89,64,1,0.01,1.0356729605321118,0.15775751179152347
16,90,64,1,0.01,1.0351580466404802,0.15075058403627362
16,90,64,1,0.01,1.0352726505432848,0.1460436899439283
16,90,64,1,0.01,1.0350092593208,0.14732718600090366
16,90,64,1,0.01,1.0349283258485593,0.15478363427190775
16,90,64,1,0.01,1.035027413483835,0.15352397797871908
16,90,64,1,0.01,1.0350363024886324,0.15483995133365525
16,90,64,1,0.01,1.034878340574828,0.15611410058597752
16,90,64,1,0.01,1.035037183849528,0.15918959892952922
16,90,64,1,0.01,1.0350096629654966,0.15658910445033014
16,90,64,1,0.01,1.0352468712048195,0.15383335933417241
16,91,64,1,0.01,1.034957863314571,0.1451104134791909
16,91,64,1,0.01,1.0348152940212145,0.15414743620908972
16,91,64,1,0.01,1.034865112723157,0.16228293786224945
16,91,64,1,0.01,1.0348196961773484,0.15465048149134092
16,91,64,1,0.01,1.0348847876916678,0.15233492811050006
16,91,64,1,0.01,1.0347392570102523,0.15093880424567452
16,91,64,1,0.01,1.0345321743591704,0.15408301026323012
16,91,64,1,0.01,1.0345614806067223,0.15515604066950764
16,91,64,1,0.01,1.0350042681352263,0.15286498323847467
16,91,64,1,0.01,1.0348419902197428,0.15527294293993604
16,92,64,1,0.01,1.0346823396200575,0.1482237846558962
16,92,64,1,0.01,1.034661522996734,0.1402761559820887
16,92,64,1,0.01,1.034477207530831,0.15041396182140943
16,92,64,1,0.01,1.0344449427235385,0.1573693729736407
16,92,64,1,0.01,1.0345404201844977,0.13891835417262563
16,92,64,1,0.01,1.034723708006598,0.14628575953267853
16,92,64,1,0.01,1.0340665536750062,0.1529935667280083
16,92,64,1,0.01,1.0344243397924162,0.1538302993439104
16,92,64,1,0.01,1.034523113569002,0.15514660810190067
16,92,64,1,0.01,1.0346384091645335,0.14805751829933622
16,93,64,1,0.01,1.0344105038907767,0.15038025129304078
16,93,64,1,0.01,1.0345674913412808,0.15485851975580017
16,93,64,1,0.01,1.0341578980548949,0.16442312165263803
16,93,64,1,0.01,1.0341649413747511,0.14873341159947165
16,93,64,1,0.01,1.0342919620566589,0.14922626774215786
16,93,64,1,0.01,1.0345072073981527,0.14541378128531426
16,93,64,1,0.01,1.0340418039530497,0.14288068557517747
16,93,64,1,0.01,1.0340141608147833,0.16200377534212107
16,93,64,1,0.01,1.0341433297797578,0.15431385466076525
16,93,64,1,0.01,1.0342452631987387,0.12959672990496043
16,94,64,1,0.01,1.0342973355109766,0.14364099168866984
16,94,64,1,0.01,1.0341188762357392,0.14423384153826874
16,94,64,1,0.01,1.0337973349543832,0.14500808940640847
16,94,64,1,0.01,1.0338509971330077,0.15348105163608422
16,94,64,1,0.01,1.0338845075701963,0.1520866502921977
16,94,64,1,0.01,1.0341708570822965,0.15398110341993848
16,94,64,1,0.01,1.0334980994802883,0.1397992467533003
16,94,64,1,0.01,1.0341242546644285,0.15086815316626567
16,94,64,1,0.01,1.0338433347012592,0.15341006097896542
16,94,64,1,0.01,1.0341826844355027,0.15163625008003764
16,95,64,1,0.01,1.0339553422791135,0.14855944527596443
16,95,64,1,0.01,1.0336532842742852,0.14325075832039819
16,95,64,1,0.01,1.0334343551075487,0.14021109260051612
16,95,64,1,0.01,1.0333760514463997,0.14899896719163067
16,95,64,1,0.01,1.0336777233771715,0.14532566412681194
