Sentence length,Vocabulary size,Representation dimensionality,Disentanglement,Noise ratio,Compositionality
32,4,64,1,0.01,1.3554643614143884
32,4,64,1,0.01,1.3553480659843855
32,4,64,1,0.01,1.3504023569684693
32,4,64,1,0.01,1.359174920593967
32,4,64,1,0.01,1.3537712347984296
32,5,64,1,0.01,1.3801608796446512
32,5,64,1,0.01,1.3810665887672795
32,5,64,1,0.01,1.374786726641504
32,5,64,1,0.01,1.3764868168159154
32,5,64,1,0.01,1.378912604658585
32,5,64,1,0.01,1.3779316963467036
32,5,64,1,0.01,1.3690619052309216
32,5,64,1,0.01,1.3753212847317444
32,5,64,1,0.01,1.3737084109567679
32,5,64,1,0.01,1.369533967770683
32,6,64,1,0.01,1.3930070707826916
32,6,64,1,0.01,1.3927904915909943
32,6,64,1,0.01,1.3937900350490156
32,6,64,1,0.01,1.378772838782641
32,6,64,1,0.01,1.3807284385567808
32,6,64,1,0.01,1.3784541089476487
32,6,64,1,0.01,1.3844001714902245
32,6,64,1,0.01,1.3926119034993671
32,6,64,1,0.01,1.3818901990861368
32,6,64,1,0.01,1.3897448029302124
32,7,64,1,0.01,1.384010098546003
32,7,64,1,0.01,1.3968375169515752
32,7,64,1,0.01,1.385116659913009
32,7,64,1,0.01,1.3714035423568796
32,7,64,1,0.01,1.3787584279995757
32,7,64,1,0.01,1.3864938527755837
32,7,64,1,0.01,1.3866410417662927
32,7,64,1,0.01,1.3865478911779447
32,7,64,1,0.01,1.3910542383098448
32,7,64,1,0.01,1.394352257128464
32,8,64,1,0.01,1.3881225337573357
32,8,64,1,0.01,1.3881182982534996
32,8,64,1,0.01,1.3847990072311445
32,8,64,1,0.01,1.3778235378490147
32,8,64,1,0.01,1.3747522413761244
32,8,64,1,0.01,1.3842344412685088
32,8,64,1,0.01,1.384959155793351
32,8,64,1,0.01,1.395546028407554
32,8,64,1,0.01,1.3966785674134956
32,8,64,1,0.01,1.380232671433746
32,9,64,1,0.01,1.382244144261007
32,9,64,1,0.01,1.3922794615153098
32,9,64,1,0.01,1.3802845336682645
32,9,64,1,0.01,1.3836427905301372
32,9,64,1,0.01,1.3809499809714334
32,9,64,1,0.01,1.385586049055783
32,9,64,1,0.01,1.3848059450361236
32,9,64,1,0.01,1.3891000503844084
32,9,64,1,0.01,1.3949526788730657
32,9,64,1,0.01,1.3879916859206192
32,10,64,1,0.01,1.3799748899362205
32,10,64,1,0.01,1.3783456839066375
32,10,64,1,0.01,1.3701279519581442
32,10,64,1,0.01,1.3731460263257012
32,10,64,1,0.01,1.3596036402492349
32,10,64,1,0.01,1.3803334670964635
32,10,64,1,0.01,1.375551483473559
32,10,64,1,0.01,1.382109405783744
32,10,64,1,0.01,1.382776120647872
32,10,64,1,0.01,1.373749636476963
32,11,64,1,0.01,1.3662077560781958
32,11,64,1,0.01,1.3753484924855746
32,11,64,1,0.01,1.3682268971113134
32,11,64,1,0.01,1.365803761646385
32,11,64,1,0.01,1.3711934636788015
32,11,64,1,0.01,1.3725205493492165
32,11,64,1,0.01,1.3683448014925041
32,11,64,1,0.01,1.3734618496969675
32,11,64,1,0.01,1.3794535569809878
32,11,64,1,0.01,1.372588154456796
32,12,64,1,0.01,1.3589809548315288
32,12,64,1,0.01,1.3730989865057044
32,12,64,1,0.01,1.3685206274648631
32,12,64,1,0.01,1.3626178548060275
32,12,64,1,0.01,1.3498135185680142
32,12,64,1,0.01,1.3720125497997304
32,12,64,1,0.01,1.3611815651045678
32,12,64,1,0.01,1.3676186516246196
32,12,64,1,0.01,1.3762912065570703
32,12,64,1,0.01,1.367604522079068
32,13,64,1,0.01,1.3545572928064298
32,13,64,1,0.01,1.3652234777407688
32,13,64,1,0.01,1.355375495757464
32,13,64,1,0.01,1.3512756819313037
32,13,64,1,0.01,1.343405010408278
32,13,64,1,0.01,1.3604060981643658
32,13,64,1,0.01,1.346773581602377
32,13,64,1,0.01,1.352586731459229
32,13,64,1,0.01,1.3622964941477584
32,13,64,1,0.01,1.358603854667828
32,14,64,1,0.01,1.3483783081457985
32,14,64,1,0.01,1.3603565827983468
32,14,64,1,0.01,1.3482448774549012
32,14,64,1,0.01,1.3396162981448763
32,14,64,1,0.01,1.3478421329635604
32,14,64,1,0.01,1.3551365628614453
32,14,64,1,0.01,1.3437628587551766
32,14,64,1,0.01,1.3458070026718887
32,14,64,1,0.01,1.3518980230893383
32,14,64,1,0.01,1.3466201958490038
32,15,64,1,0.01,1.3436402327399906
32,15,64,1,0.01,1.3474884734516623
32,15,64,1,0.01,1.3437760617792316
32,15,64,1,0.01,1.3430473702862205
32,15,64,1,0.01,1.340090555756367
32,15,64,1,0.01,1.3464671963586767
32,15,64,1,0.01,1.333355744038912
32,15,64,1,0.01,1.347057954119458
32,15,64,1,0.01,1.346352347549713
32,15,64,1,0.01,1.3455918476325206
32,16,64,1,0.01,1.3328120523722575
32,16,64,1,0.01,1.3379360163720149
32,16,64,1,0.01,1.3405822298302454
32,16,64,1,0.01,1.331732327953815
32,16,64,1,0.01,1.3289532781991813
32,16,64,1,0.01,1.3398904507626477
32,16,64,1,0.01,1.3289827729210393
32,16,64,1,0.01,1.3324261228511685
32,16,64,1,0.01,1.3396644935808493
32,16,64,1,0.01,1.3380548801169618
32,17,64,1,0.01,1.3327171815050367
32,17,64,1,0.01,1.3286013756791548
32,17,64,1,0.01,1.3260467335223047
32,17,64,1,0.01,1.3238781850735466
32,17,64,1,0.01,1.3290330709534286
32,17,64,1,0.01,1.3253413802401763
32,17,64,1,0.01,1.3307872893847024
32,17,64,1,0.01,1.3304541214091443
32,17,64,1,0.01,1.3317276596896508
32,17,64,1,0.01,1.3294753308394718
32,18,64,1,0.01,1.318957805408561
32,18,64,1,0.01,1.3230275053798175
32,18,64,1,0.01,1.3235607637775058
32,18,64,1,0.01,1.314331767754947
32,18,64,1,0.01,1.314094070095394
32,18,64,1,0.01,1.3198819259929988
32,18,64,1,0.01,1.321026036482892
32,18,64,1,0.01,1.3203512573002738
32,18,64,1,0.01,1.324471178695441
32,18,64,1,0.01,1.3217648712523737
32,19,64,1,0.01,1.3146413653289168
32,19,64,1,0.01,1.3193833071683732
32,19,64,1,0.01,1.314106558975298
32,19,64,1,0.01,1.308343542174335
32,19,64,1,0.01,1.3120033364602288
32,19,64,1,0.01,1.3209814515890232
32,19,64,1,0.01,1.3045993688758464
32,19,64,1,0.01,1.3148724270839434
32,19,64,1,0.01,1.316071114151558
32,19,64,1,0.01,1.317027239058034
32,20,64,1,0.01,1.3102270206559368
32,20,64,1,0.01,1.3103762602051912
32,20,64,1,0.01,1.304838630309919
32,20,64,1,0.01,1.3069894914905276
32,20,64,1,0.01,1.3104739062042345
32,20,64,1,0.01,1.3099795651206285
32,20,64,1,0.01,1.3054854922711738
32,20,64,1,0.01,1.3087988018124255
32,20,64,1,0.01,1.312390083943924
32,20,64,1,0.01,1.3092473518535803
32,21,64,1,0.01,1.3037525758974873
32,21,64,1,0.01,1.3063635971247762
32,21,64,1,0.01,1.3008809709655744
32,21,64,1,0.01,1.2993938817569857
32,21,64,1,0.01,1.2965297107230336
32,21,64,1,0.01,1.307569531208236
32,21,64,1,0.01,1.295434491456033
32,21,64,1,0.01,1.2985090416675826
32,21,64,1,0.01,1.3071105556894216
32,21,64,1,0.01,1.303337929188199
32,22,64,1,0.01,1.296690878413681
32,22,64,1,0.01,1.2967148112762268
32,22,64,1,0.01,1.294466286905788
32,22,64,1,0.01,1.2960705881648829
32,22,64,1,0.01,1.2983431221435788
32,22,64,1,0.01,1.2988268078731584
32,22,64,1,0.01,1.2937386502951178
32,22,64,1,0.01,1.2954744184722131
32,22,64,1,0.01,1.3030074780395096
32,22,64,1,0.01,1.2946907832546168
32,23,64,1,0.01,1.2939001817858506
32,23,64,1,0.01,1.2952851802189818
32,23,64,1,0.01,1.2919653224551506
32,23,64,1,0.01,1.2919479440123331
32,23,64,1,0.01,1.2890080606204406
32,23,64,1,0.01,1.2974376339223825
32,23,64,1,0.01,1.2892201354790442
32,23,64,1,0.01,1.289622611818781
32,23,64,1,0.01,1.2981110137448222
32,23,64,1,0.01,1.289267959356478
32,24,64,1,0.01,1.285502756462404
32,24,64,1,0.01,1.2866401911768195
32,24,64,1,0.01,1.2830155443962088
32,24,64,1,0.01,1.287437811433743
32,24,64,1,0.01,1.2858299760181988
32,24,64,1,0.01,1.2902042504245235
32,24,64,1,0.01,1.2873513238641943
32,24,64,1,0.01,1.2866617132465905
32,24,64,1,0.01,1.286469887147258
32,24,64,1,0.01,1.276770537631404
32,25,64,1,0.01,1.2800361896119807
32,25,64,1,0.01,1.2807278930059507
32,25,64,1,0.01,1.280099755909248
32,25,64,1,0.01,1.2769609516934923
32,25,64,1,0.01,1.2803116489615658
32,25,64,1,0.01,1.2834723848098357
32,25,64,1,0.01,1.2791564652429153
32,25,64,1,0.01,1.2821843576156553
32,25,64,1,0.01,1.285170140043217
32,25,64,1,0.01,1.2803082425715178
32,26,64,1,0.01,1.2718250186997964
32,26,64,1,0.01,1.2793801655186336
32,26,64,1,0.01,1.2721377569916896
32,26,64,1,0.01,1.2761063763220575
32,26,64,1,0.01,1.2728581413068052
32,26,64,1,0.01,1.2769305313956167
32,26,64,1,0.01,1.2727188290779323
32,26,64,1,0.01,1.2742385469472335
32,26,64,1,0.01,1.2781960269641246
32,26,64,1,0.01,1.272538672980125
32,27,64,1,0.01,1.2679662903276885
32,27,64,1,0.01,1.2740732570909112
32,27,64,1,0.01,1.271661144478827
32,27,64,1,0.01,1.2677166006768923
32,27,64,1,0.01,1.2692988483153074
32,27,64,1,0.01,1.2722146410949289
32,27,64,1,0.01,1.2678881619594173
32,27,64,1,0.01,1.2724958651111578
32,27,64,1,0.01,1.2763880502257146
32,27,64,1,0.01,1.2729454920692163
32,28,64,1,0.01,1.2610278591397526
32,28,64,1,0.01,1.2686263583024266
32,28,64,1,0.01,1.2655649853150153
32,28,64,1,0.01,1.263496523201039
32,28,64,1,0.01,1.2655710294451241
32,28,64,1,0.01,1.2666209741818397
32,28,64,1,0.01,1.264798075902532
32,28,64,1,0.01,1.265682367024991
32,28,64,1,0.01,1.2659800596168431
32,28,64,1,0.01,1.2629074163996248
32,29,64,1,0.01,1.2622193136962547
32,29,64,1,0.01,1.261912029112937
32,29,64,1,0.01,1.2563340138692478
32,29,64,1,0.01,1.2625040182510867
32,29,64,1,0.01,1.2599439645043715
32,29,64,1,0.01,1.2614774394705355
32,29,64,1,0.01,1.2569706585186087
32,29,64,1,0.01,1.2590008897305989
32,29,64,1,0.01,1.2576002372506847
32,29,64,1,0.01,1.2637813607999933
32,30,64,1,0.01,1.2565249021390192
32,30,64,1,0.01,1.258235248063157
32,30,64,1,0.01,1.2552670783761315
32,30,64,1,0.01,1.2539346271271337
32,30,64,1,0.01,1.259550836671103
32,30,64,1,0.01,1.2624988698401851
32,30,64,1,0.01,1.2531288496057649
32,30,64,1,0.01,1.2563401529884255
32,30,64,1,0.01,1.2585000682610308
32,30,64,1,0.01,1.2523091329052989
32,31,64,1,0.01,1.2542081905393263
32,31,64,1,0.01,1.2504968949447661
32,31,64,1,0.01,1.252905033115884
32,31,64,1,0.01,1.250947557392271
32,31,64,1,0.01,1.250800591734316
32,31,64,1,0.01,1.253182725413967
32,31,64,1,0.01,1.250066345512801
32,31,64,1,0.01,1.2505642559601569
32,31,64,1,0.01,1.252319165260798
32,31,64,1,0.01,1.2523430528522441
32,32,64,1,0.01,1.2472554170770354
32,32,64,1,0.01,1.2463974849614565
32,32,64,1,0.01,1.247915970191057
32,32,64,1,0.01,1.2523945343657548
32,32,64,1,0.01,1.247224903868098
32,32,64,1,0.01,1.2479334581241188
32,32,64,1,0.01,1.2479270068655075
32,32,64,1,0.01,1.2465110428634838
32,32,64,1,0.01,1.247351029568687
32,32,64,1,0.01,1.2478724643256218
32,33,64,1,0.01,1.2415788698475092
32,33,64,1,0.01,1.2426498144358709
32,33,64,1,0.01,1.245781786093897
32,33,64,1,0.01,1.243412275363085
32,33,64,1,0.01,1.243196651189526
32,33,64,1,0.01,1.2423746228173345
32,33,64,1,0.01,1.239660629969367
32,33,64,1,0.01,1.24569588774206
32,33,64,1,0.01,1.243563464929448
32,33,64,1,0.01,1.2438829910357625
32,34,64,1,0.01,1.2362775617632655
32,34,64,1,0.01,1.2376379588206619
32,34,64,1,0.01,1.2391011425622724
32,34,64,1,0.01,1.2376321603345317
32,34,64,1,0.01,1.2387091501784673
32,34,64,1,0.01,1.2451678735662148
32,34,64,1,0.01,1.2371876295802922
32,34,64,1,0.01,1.2387892409816743
32,34,64,1,0.01,1.2385627895477807
32,34,64,1,0.01,1.2413503620960042
32,35,64,1,0.01,1.2337051312547223
32,35,64,1,0.01,1.2398666670468839
32,35,64,1,0.01,1.238859274896721
32,35,64,1,0.01,1.2373054375782377
32,35,64,1,0.01,1.2355378246946869
32,35,64,1,0.01,1.2363425993723438
32,35,64,1,0.01,1.2295688229671677
32,35,64,1,0.01,1.2372987742141077
32,35,64,1,0.01,1.2354868815583182
32,35,64,1,0.01,1.238428604508314
32,36,64,1,0.01,1.2325563107188933
32,36,64,1,0.01,1.233900734554543
32,36,64,1,0.01,1.2300127742077034
32,36,64,1,0.01,1.2321853157094653
32,36,64,1,0.01,1.2320767802882922
32,36,64,1,0.01,1.230972820131625
32,36,64,1,0.01,1.2309827904287978
32,36,64,1,0.01,1.232017218393008
32,36,64,1,0.01,1.234286429083598
32,36,64,1,0.01,1.231377477080561
32,37,64,1,0.01,1.229512911800131
32,37,64,1,0.01,1.2315146317609214
32,37,64,1,0.01,1.2303477204603455
32,37,64,1,0.01,1.2310586725603245
32,37,64,1,0.01,1.2292340383261053
32,37,64,1,0.01,1.2305818643372115
32,37,64,1,0.01,1.2249677902057041
32,37,64,1,0.01,1.2286261917777386
32,37,64,1,0.01,1.2286843233119402
32,37,64,1,0.01,1.2298670267921354
32,38,64,1,0.01,1.2271658378510413
32,38,64,1,0.01,1.2252800496909277
32,38,64,1,0.01,1.2282845874311736
32,38,64,1,0.01,1.2216465552466447
32,38,64,1,0.01,1.2235951137987027
32,38,64,1,0.01,1.2302742622663498
32,38,64,1,0.01,1.2165976590944239
32,38,64,1,0.01,1.2254844246427008
32,38,64,1,0.01,1.2232052574221177
32,38,64,1,0.01,1.2261931081983324
32,39,64,1,0.01,1.2207938765451167
32,39,64,1,0.01,1.2217272348101473
32,39,64,1,0.01,1.222251475148696
32,39,64,1,0.01,1.2191430820154086
32,39,64,1,0.01,1.2194365104842706
32,39,64,1,0.01,1.2254690983779823
32,39,64,1,0.01,1.2159491683887595
32,39,64,1,0.01,1.2236670465799286
32,39,64,1,0.01,1.2213033073720265
32,39,64,1,0.01,1.2207973040946916
32,40,64,1,0.01,1.220101805667071
32,40,64,1,0.01,1.219379542919984
32,40,64,1,0.01,1.2216009147706814
32,40,64,1,0.01,1.2176577256892358
32,40,64,1,0.01,1.2198578958624526
32,40,64,1,0.01,1.219871648480414
32,40,64,1,0.01,1.2165918445719295
32,40,64,1,0.01,1.2186494495076365
32,40,64,1,0.01,1.2147780663750298
32,40,64,1,0.01,1.2168316584250476
32,41,64,1,0.01,1.217597423733307
32,41,64,1,0.01,1.2166940308036438
32,41,64,1,0.01,1.2147914752751332
32,41,64,1,0.01,1.2137447348407346
32,41,64,1,0.01,1.2181281416882845
32,41,64,1,0.01,1.2155828732925953
32,41,64,1,0.01,1.2099782506285899
32,41,64,1,0.01,1.2201059792346736
32,41,64,1,0.01,1.2145702887913365
32,41,64,1,0.01,1.2173327677096375
32,42,64,1,0.01,1.214430241130646
32,42,64,1,0.01,1.2145619664894534
32,42,64,1,0.01,1.2110910981566994
32,42,64,1,0.01,1.2128749915575587
32,42,64,1,0.01,1.2139351508896972
32,42,64,1,0.01,1.2139063079546906
32,42,64,1,0.01,1.2088845986884647
32,42,64,1,0.01,1.2133280050234962
32,42,64,1,0.01,1.214169443902941
32,42,64,1,0.01,1.2156670849264588
32,43,64,1,0.01,1.2052639337489672
32,43,64,1,0.01,1.2104219660310216
32,43,64,1,0.01,1.2085605746664345
32,43,64,1,0.01,1.207040579622756
32,43,64,1,0.01,1.2082725333794033
32,43,64,1,0.01,1.212972994997775
32,43,64,1,0.01,1.2051246950793648
32,43,64,1,0.01,1.2120453754168534
32,43,64,1,0.01,1.2118176177555886
32,43,64,1,0.01,1.2116800087898019
32,44,64,1,0.01,1.204863135745647
32,44,64,1,0.01,1.2071341554122563
32,44,64,1,0.01,1.2090547398084441
32,44,64,1,0.01,1.2084316378108446
32,44,64,1,0.01,1.2093555259290778
32,44,64,1,0.01,1.2069198296489174
32,44,64,1,0.01,1.2034478702129414
32,44,64,1,0.01,1.2092357079857117
32,44,64,1,0.01,1.2072460852909361
32,44,64,1,0.01,1.2087071436504666
32,45,64,1,0.01,1.2059409288546412
32,45,64,1,0.01,1.2028196888521945
32,45,64,1,0.01,1.2038053945941565
32,45,64,1,0.01,1.1982365290213353
32,45,64,1,0.01,1.2017881087062596
32,45,64,1,0.01,1.2038062465779484
32,45,64,1,0.01,1.1985522307187146
32,45,64,1,0.01,1.2031667350650372
32,45,64,1,0.01,1.2036199750438141
32,45,64,1,0.01,1.204033159114059
32,46,64,1,0.01,1.2033303450455375
32,46,64,1,0.01,1.198667712805203
32,46,64,1,0.01,1.2023283884496407
32,46,64,1,0.01,1.203429305591836
32,46,64,1,0.01,1.2024783779071486
32,46,64,1,0.01,1.2018421726305322
32,46,64,1,0.01,1.200066564594239
32,46,64,1,0.01,1.198913626497756
32,46,64,1,0.01,1.2015633976938247
32,46,64,1,0.01,1.20015730415054
32,47,64,1,0.01,1.1988172492829836
32,47,64,1,0.01,1.2002435223588206
32,47,64,1,0.01,1.1985463974621637
32,47,64,1,0.01,1.1987218084667757
32,47,64,1,0.01,1.2026778292105225
32,47,64,1,0.01,1.1980809034799913
32,47,64,1,0.01,1.1967275193592528
32,47,64,1,0.01,1.2005799367154706
32,47,64,1,0.01,1.198918148708716
32,47,64,1,0.01,1.2009169143435898
32,48,64,1,0.01,1.1958341339913834
32,48,64,1,0.01,1.1945790170589625
32,48,64,1,0.01,1.19620973569052
32,48,64,1,0.01,1.1934341122076422
32,48,64,1,0.01,1.1959992161030668
32,48,64,1,0.01,1.1986848872094003
32,48,64,1,0.01,1.195142667509608
32,48,64,1,0.01,1.1963210144516672
32,48,64,1,0.01,1.1962147021011413
32,48,64,1,0.01,1.1971151001789175
32,49,64,1,0.01,1.1913221003305647
32,49,64,1,0.01,1.1944829862210302
32,49,64,1,0.01,1.1945968200410984
32,49,64,1,0.01,1.1925342703125938
32,49,64,1,0.01,1.1940997780406437
32,49,64,1,0.01,1.1956901772195374
32,49,64,1,0.01,1.1921730529247698
32,49,64,1,0.01,1.1925780569161393
32,49,64,1,0.01,1.194839637253583
32,49,64,1,0.01,1.1949175123010412
32,50,64,1,0.01,1.1894939750173108
32,50,64,1,0.01,1.1931023698135277
32,50,64,1,0.01,1.1929340315573957
32,50,64,1,0.01,1.1893283524254847
32,50,64,1,0.01,1.1929435396991883
32,50,64,1,0.01,1.1903015827015642
32,50,64,1,0.01,1.1898051370179692
32,50,64,1,0.01,1.190971922274541
32,50,64,1,0.01,1.1888070794521313
32,50,64,1,0.01,1.1926199454541035
32,51,64,1,0.01,1.1888447871639063
32,51,64,1,0.01,1.1913452086466312
32,51,64,1,0.01,1.1883788530043071
32,51,64,1,0.01,1.184676177316276
32,51,64,1,0.01,1.1892243033574792
32,51,64,1,0.01,1.1911313493542466
32,51,64,1,0.01,1.1875438196068582
32,51,64,1,0.01,1.188629284976411
32,51,64,1,0.01,1.1883112263095759
32,51,64,1,0.01,1.1898835917425645
32,52,64,1,0.01,1.1859462365637052
32,52,64,1,0.01,1.1848134977736648
32,52,64,1,0.01,1.1881639338390273
32,52,64,1,0.01,1.1870286184645198
32,52,64,1,0.01,1.190935908186174
32,52,64,1,0.01,1.1878162043895213
32,52,64,1,0.01,1.188636055095215
32,52,64,1,0.01,1.1852936234491787
32,52,64,1,0.01,1.1865280213261256
32,52,64,1,0.01,1.1880816114135813
32,53,64,1,0.01,1.185112924129638
32,53,64,1,0.01,1.1839073567361957
32,53,64,1,0.01,1.1856281263750557
32,53,64,1,0.01,1.18291733189762
32,53,64,1,0.01,1.1830719856188505
32,53,64,1,0.01,1.187936172042405
32,53,64,1,0.01,1.1835309396341651
32,53,64,1,0.01,1.1844696511207986
32,53,64,1,0.01,1.1844572183176751
32,53,64,1,0.01,1.1861393449523736
32,54,64,1,0.01,1.1811538748718766
32,54,64,1,0.01,1.1823367843347652
32,54,64,1,0.01,1.182612231144139
32,54,64,1,0.01,1.1813487177340065
32,54,64,1,0.01,1.1825910881244632
32,54,64,1,0.01,1.1861063906695815
32,54,64,1,0.01,1.1820635837726972
32,54,64,1,0.01,1.182098789245697
32,54,64,1,0.01,1.185450983816902
32,54,64,1,0.01,1.1850974919150994
32,55,64,1,0.01,1.1811084006416175
32,55,64,1,0.01,1.1815037134638209
32,55,64,1,0.01,1.1815642200551966
32,55,64,1,0.01,1.175922961788212
32,55,64,1,0.01,1.1807066629033347
32,55,64,1,0.01,1.1801794559844012
32,55,64,1,0.01,1.1776057591732259
32,55,64,1,0.01,1.1806729758948444
32,55,64,1,0.01,1.1828727077078478
32,55,64,1,0.01,1.1820399708441103
32,56,64,1,0.01,1.1759991635420977
32,56,64,1,0.01,1.178783478062148
32,56,64,1,0.01,1.18072616636915
32,56,64,1,0.01,1.1791380917209888
32,56,64,1,0.01,1.1800688357843676
32,56,64,1,0.01,1.1782092420112313
32,56,64,1,0.01,1.1770148620599326
32,56,64,1,0.01,1.179546080949649
32,56,64,1,0.01,1.1772370967251435
32,56,64,1,0.01,1.1795511734571227
32,57,64,1,0.01,1.1748971146215186
32,57,64,1,0.01,1.175859167133334
32,57,64,1,0.01,1.1760604526253138
32,57,64,1,0.01,1.1734779492899932
32,57,64,1,0.01,1.176365591383561
32,57,64,1,0.01,1.1781664441659172
32,57,64,1,0.01,1.174491136814005
32,57,64,1,0.01,1.1774650003832687
32,57,64,1,0.01,1.1768650052501333
32,57,64,1,0.01,1.1773500350862622
32,58,64,1,0.01,1.1723470216087608
32,58,64,1,0.01,1.1737872955104356
32,58,64,1,0.01,1.173860236474692
32,58,64,1,0.01,1.1750184731278062
32,58,64,1,0.01,1.175587198728893
32,58,64,1,0.01,1.176913225776136
32,58,64,1,0.01,1.1744936079362205
32,58,64,1,0.01,1.173323006838765
32,58,64,1,0.01,1.176545347237075
32,58,64,1,0.01,1.1751531513275821
32,59,64,1,0.01,1.171164991906102
32,59,64,1,0.01,1.1702972474488922
32,59,64,1,0.01,1.1728211587734836
32,59,64,1,0.01,1.17078598448794
32,59,64,1,0.01,1.1717850657095348
32,59,64,1,0.01,1.1740060296256618
32,59,64,1,0.01,1.1706757492947595
32,59,64,1,0.01,1.1721197473703084
32,59,64,1,0.01,1.1714133265920343
32,59,64,1,0.01,1.1744765031251765
32,60,64,1,0.01,1.170468475939999
32,60,64,1,0.01,1.1708258465490464
32,60,64,1,0.01,1.1696126687743273
32,60,64,1,0.01,1.169003266999518
32,60,64,1,0.01,1.1697350950641905
32,60,64,1,0.01,1.1722568050297417
32,60,64,1,0.01,1.1681425063684638
32,60,64,1,0.01,1.170693162967491
32,60,64,1,0.01,1.1701494973379538
32,60,64,1,0.01,1.172696178471405
32,61,64,1,0.01,1.1701982790204275
32,61,64,1,0.01,1.16794181155618
32,61,64,1,0.01,1.1681982342472426
32,61,64,1,0.01,1.1658241399290588
32,61,64,1,0.01,1.1710841745086702
32,61,64,1,0.01,1.1709810353135721
32,61,64,1,0.01,1.1684888127799986
32,61,64,1,0.01,1.1689885422499928
32,61,64,1,0.01,1.1691454584463963
32,61,64,1,0.01,1.1692181070555216
32,62,64,1,0.01,1.1689094610678517
32,62,64,1,0.01,1.1667667824871593
32,62,64,1,0.01,1.1684518129768722
32,62,64,1,0.01,1.1667400478997583
32,62,64,1,0.01,1.1659047992579856
32,62,64,1,0.01,1.1696229239463682
32,62,64,1,0.01,1.1620196464998236
32,62,64,1,0.01,1.169006957670608
32,62,64,1,0.01,1.1662582687383811
32,62,64,1,0.01,1.1669028131256867
32,63,64,1,0.01,1.1653225923178054
32,63,64,1,0.01,1.1657642358745088
32,63,64,1,0.01,1.1634912689243615
32,63,64,1,0.01,1.1637851125144203
32,63,64,1,0.01,1.1658012287603206
32,63,64,1,0.01,1.1673960797042413
32,63,64,1,0.01,1.1640479494293405
32,63,64,1,0.01,1.1641492211904014
32,63,64,1,0.01,1.1664486810620638
32,63,64,1,0.01,1.1657554278600184
32,64,64,1,0.01,1.1613701930265152
32,64,64,1,0.01,1.16389766731537
32,64,64,1,0.01,1.1637687627775362
32,64,64,1,0.01,1.163984137926974
32,64,64,1,0.01,1.1640501788769013
32,64,64,1,0.01,1.1644597579588176
32,64,64,1,0.01,1.16331437843035
32,64,64,1,0.01,1.1635274503157573
32,64,64,1,0.01,1.1634471311387535
32,64,64,1,0.01,1.163263968417964
32,65,64,1,0.01,1.1629362251265876
32,65,64,1,0.01,1.1635906002603698
32,65,64,1,0.01,1.1638493631441587
32,65,64,1,0.01,1.161400992624915
32,65,64,1,0.01,1.1622670328527753
32,65,64,1,0.01,1.1636220661476935
32,65,64,1,0.01,1.1597428407053896
32,65,64,1,0.01,1.162194378171649
32,65,64,1,0.01,1.1614073743118343
32,65,64,1,0.01,1.1616450638224547
32,66,64,1,0.01,1.1598621875755273
32,66,64,1,0.01,1.1592160059123455
32,66,64,1,0.01,1.1593034626607313
32,66,64,1,0.01,1.1586868119913076
32,66,64,1,0.01,1.1624773486923048
32,66,64,1,0.01,1.160682821663932
32,66,64,1,0.01,1.1590393091810067
32,66,64,1,0.01,1.1616298303129615
32,66,64,1,0.01,1.1604964378290912
32,66,64,1,0.01,1.160143832872672
32,67,64,1,0.01,1.157099667756561
32,67,64,1,0.01,1.1614486151530536
32,67,64,1,0.01,1.1569470286884298
32,67,64,1,0.01,1.1568346766572546
32,67,64,1,0.01,1.1578555554296
32,67,64,1,0.01,1.1604968640924544
32,67,64,1,0.01,1.157693591591007
32,67,64,1,0.01,1.1588268208276404
32,67,64,1,0.01,1.1623423561026138
32,67,64,1,0.01,1.1601519874303439
32,68,64,1,0.01,1.1563446051400796
32,68,64,1,0.01,1.1571307898727559
32,68,64,1,0.01,1.1589129432943546
32,68,64,1,0.01,1.1571543866943146
32,68,64,1,0.01,1.1572565068147769
32,68,64,1,0.01,1.1573725568209565
32,68,64,1,0.01,1.155164627984208
32,68,64,1,0.01,1.158436763146386
32,68,64,1,0.01,1.1564605992310968
32,68,64,1,0.01,1.156556105171227
32,69,64,1,0.01,1.1550613935886624
32,69,64,1,0.01,1.1564327141650448
32,69,64,1,0.01,1.1563220313447018
32,69,64,1,0.01,1.155554105535418
32,69,64,1,0.01,1.155824941537264
32,69,64,1,0.01,1.1555308087345302
32,69,64,1,0.01,1.1533509574199694
32,69,64,1,0.01,1.1568465508817352
32,69,64,1,0.01,1.1545242930748483
32,69,64,1,0.01,1.157979830549597
32,70,64,1,0.01,1.153521613296497
32,70,64,1,0.01,1.154099114358687
32,70,64,1,0.01,1.1531758729054338
32,70,64,1,0.01,1.152728049319511
32,70,64,1,0.01,1.1552996075112631
32,70,64,1,0.01,1.1539543618290613
32,70,64,1,0.01,1.1532473373314778
32,70,64,1,0.01,1.152600151812408
32,70,64,1,0.01,1.1543439315937045
32,70,64,1,0.01,1.155750581012778
32,71,64,1,0.01,1.15226515635052
32,71,64,1,0.01,1.1531742641169347
32,71,64,1,0.01,1.153507631932741
32,71,64,1,0.01,1.1520126770128172
32,71,64,1,0.01,1.1535628187998168
32,71,64,1,0.01,1.1530296879547794
32,71,64,1,0.01,1.1502676880123561
